78;25;4.961031617916478;59.38003087599287;0.5
31;10;23.035689509312164;148.5164642693357;0.5
34;11;19.286005497251864;150.27645889197538;0.5
37;12;16.534415605052537;149.38367842667338;0.5
40;13;14.846251852502464;144.55655741555518;0.5
43;14;13.430693838956948;139.0229201522535;0.5
47;15;12.13588768712335;131.56355035442232;0.5
50;16;10.885337822270284;123.22688520905565;0.5
62;20;7.22173255208404;90.54977023121836;0.5
94;30;3.6483858872323016;61.86785096012693;0.5
125;40;2.244960574767776;46.12489552594343;0.5
157;50;1.5181359004816015;36.0659215435374;0.5
188;60;1.1067997990124654;27.32472883547236;0.5
219;70;0.8743228241210017;22.440415273136534;0.5
251;80;0.7145970815460908;18.79982894995196;0.5
282;90;0.6022941926488391;15.597165851779588;0.5
314;100;0.5366072311947379;13.602680479760268;0.5
345;110;0.5069439533728216;11.941358542890088;0.5
376;120;0.444188765534655;10.644370508889414;0.5
408;130;0.4228945106901278;9.149882574001538;0.5
439;140;0.4427620373475493;8.798788939174784;0.5
471;150;0.44938970969922526;8.212522684496161;0.5
502;160;0.44622794585540054;8.504004063764944;0.5
1005;320;0.4930268812838965;5.135804290851091;0.5
53;17;9.650169442713153;113.14848226615504;0.5
