20;10;20.41493416107031;182.81588996909778;1
30;15;17.2760926920797;192.88210979756602;1
40;20;15.332204447674878;196.45398963391335;1
100;50;9.701074696363845;131.6340222482103;1
40;20;15.300458097305551;197.84051151077665;0.5
40;20;15.332204447674878;196.45398963391335;1
40;20;15.300458097305551;197.84051151077665;0.5
40;20;15.296018997252789;198.00021302938939;0.25
40;20;15.332204447674878;196.45398963391335;1
40;20;15.332204447674878;196.45398963391335;1
40;20;15.332204447674878;196.45398963391335;1
40;20;15.300458097305551;197.84051151077665;0.5
40;20;15.296018997252789;198.00021302938939;0.25
78;25;13.71078958803986;174.30592425504153;0.5
